cnae_2digitos,cd_cnpj,nu_ordem,cd_ramo_atividade,de_ramo_atividade,ramo_atividade,divisoes
10,14534253000150,2,1099604,FABRICACAO DE GELO COMUM,Bens de Consumo,FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS
10,15526807000130,0,1091101,CANTINAS  SERVICOS DE ALIMENTACAO PRIVATIVOS,Bens de Consumo,FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS
10,15655564000130,0,1091102,FABRICACAO DE PRODUTOS DE PADARIA E CONFEITARIA COM PREDOMINANCIA DE PRODUCAO PROPRIA,Bens de Consumo,FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS
10,15315614000130,0,1093701,"ATIVIDADES DE POSPRODUCAO CINEMATOGRAFICA, DE VIDEOS E DE PROGRAMAS DE TELEVISAO NAO ESPECIFICADAS ANTERIORMENTE",Bens de Consumo,FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS
10,11899346000190,0,1091101,"COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  SUPERMERCADOS",Bens de Consumo,FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS
10,07981064000160,0,1091102,"COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  MINIMERCADOS, MERCEARIAS E ARMAZENS",Bens de Consumo,FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS
10,00830899000170,0,1053800,FABRICACAO DE SORVETES E OUTROS GELADOS COMESTIVEIS,Bens de Consumo,FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS
10,15057939000160,0,1093701,FABRICACAO DE PRODUTOS DERIVADOS DO CACAU E DE CHOCOLATES,Bens de Consumo,FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS
10,14003993000160,3,1099699,FABRICACAO DE OUTROS PRODUTOS ALIMENTICIOS NAO ESPECIFICADOS ANTERIORMENTE,Bens de Consumo,FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS
47,16481515000190,2,4783102,"COMERCIO VAREJISTA DE SUVENIRES, BIJUTERIAS E ARTESANATOS",Varejo,COMÉRCIO VAREJISTA
47,05924015000160,4,4781400,"FABRICACAO DE ARTIGOS DO VESTUARIO, PRODUZIDOS EM MALHARIAS E TRICOTAGENS, EXCETO MEIAS",Varejo,COMÉRCIO VAREJISTA
47,12570229000140,3,4782201,COMERCIO VAREJISTA DE CALCADOS,Varejo,COMÉRCIO VAREJISTA
47,12379094000130,0,4781400,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS,Varejo,COMÉRCIO VAREJISTA
47,12570229000140,1,4763601,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS,Varejo,COMÉRCIO VAREJISTA
47,12570229000140,2,4781400,COMERCIO VAREJISTA DE BRINQUEDOS E ARTIGOS RECREATIVOS,Varejo,COMÉRCIO VAREJISTA
47,10343009000230,0,4759899,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS,Varejo,COMÉRCIO VAREJISTA
47,60872306011870,0,4741500,COMERCIO VAREJISTA DE TINTAS E MATERIAIS PARA PINTURA,Varejo,COMÉRCIO VAREJISTA
47,13183869000160,3,4789001,"COMERCIO VAREJISTA DE SUVENIRES, BIJUTERIAS E ARTESANATOS",Varejo,COMÉRCIO VAREJISTA
47,16481515000190,1,4774100,COMERCIO VAREJISTA DE ARTIGOS DE RELOJOARIA,Varejo,COMÉRCIO VAREJISTA
47,08364850000180,0,4755501,COMERCIO VAREJISTA DE ARTIGOS DE ARMARINHO,Varejo,COMÉRCIO VAREJISTA
47,94796497000140,0,4713001,LOJAS DE DEPARTAMENTOS OU MAGAZINES,Varejo,COMÉRCIO VAREJISTA
47,08364850000180,1,4755502,"COMERCIO VAREJISTA DE ARTIGOS DE CAMA, MESA E BANHO",Varejo,COMÉRCIO VAREJISTA
47,10343009000230,1,4781400,COMERCIO VAREJISTA DE OUTROS ARTIGOS DE USO PESSOAL E DOMESTICO NAO ESPECIFICADOS ANTERIORMENTE,Varejo,COMÉRCIO VAREJISTA
47,08364850000180,2,4755503,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS,Varejo,COMÉRCIO VAREJISTA
47,08364850000180,3,4781400,COMERCIO VAREJISTA DE TECIDOS,Varejo,COMÉRCIO VAREJISTA
47,01247326000180,0,4755501,COMERCIO VAREJISTA DE TECIDOS,Varejo,COMÉRCIO VAREJISTA
47,37404779000200,0,4761001,COMERCIO VAREJISTA DE LIVROS,Varejo,COMÉRCIO VAREJISTA
47,15485435000140,0,4789008,"ATIVIDADES DE PRODUCAO DE FOTOGRAFIAS, EXCETO AEREA E SUBMARINA",Varejo,COMÉRCIO VAREJISTA
47,05924015000160,3,4755503,"CONFECCAO, SOB MEDIDA, DE ROUPAS PROFISSIONAIS",Varejo,COMÉRCIO VAREJISTA
47,15819755000190,4,4789099,IMPRESSAO DE MATERIAL PARA OUTROS USOS,Varejo,COMÉRCIO VAREJISTA
47,67286583000130,0,4722901,COMERCIO VAREJISTA DE CARNES  ACOUGUES,Varejo,COMÉRCIO VAREJISTA
47,12570229000140,0,4755502,COMERCIO VAREJISTA DE ARTIGOS DE ARMARINHO,Varejo,COMÉRCIO VAREJISTA
47,00776542000150,0,4763604,"COMERCIO VAREJISTA DE ARTIGOS DE CACA, PESCA E CAMPING",Varejo,COMÉRCIO VAREJISTA
47,86413093000100,0,4721103,COMERCIO VAREJISTA DE LATICINIOS E FRIOS,Varejo,COMÉRCIO VAREJISTA
47,11389471000150,1,4729699,COMERCIO VAREJISTA DE PRODUTOS ALIMENTICIOS EM GERAL OU ESPECIALIZADO EM PRODUTOS ALIMENTICIOS NAO ESPECIFICADOS ANTERIORMENTE,Varejo,COMÉRCIO VAREJISTA
47,08917427000160,0,4761001,COMERCIO VAREJISTA DE ARTIGOS DE PAPELARIA,Varejo,COMÉRCIO VAREJISTA
47,00431654000170,1,4744099,COMERCIO VAREJISTA DE MATERIAIS DE CONSTRUCAO EM GERAL,Varejo,COMÉRCIO VAREJISTA
47,62279971000170,0,4789099,COMERCIO VAREJISTA DE OUTROS PRODUTOS NAO ESPECIFICADOS ANTERIORMENTE,Varejo,COMÉRCIO VAREJISTA
47,14734682000170,0,4781400,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS,Varejo,COMÉRCIO VAREJISTA
47,16481515000190,3,4789001,COMERCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS DE TELEFONIA E COMUNICACAO,Varejo,COMÉRCIO VAREJISTA
47,14734682000170,1,4789001,"COMERCIO VAREJISTA DE SUVENIRES, BIJUTERIAS E ARTESANATOS",Varejo,COMÉRCIO VAREJISTA
47,14676469000150,0,4781400,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS,Varejo,COMÉRCIO VAREJISTA
47,10538510000170,0,4729601,TABACARIA,Varejo,COMÉRCIO VAREJISTA
47,00431654000170,0,4744002,COMERCIO VAREJISTA DE MADEIRA E ARTEFATOS,Varejo,COMÉRCIO VAREJISTA
47,08917427000160,1,4761002,COMERCIO VAREJISTA DE JORNAIS E REVISTAS,Varejo,COMÉRCIO VAREJISTA
47,11389471000150,0,4723700,COMERCIO VAREJISTA DE BEBIDAS,Varejo,COMÉRCIO VAREJISTA
47,08903729000180,0,4712100,COMERCIO VAREJISTA DE HORTIFRUTIGRANJEIROS,Varejo,COMÉRCIO VAREJISTA
47,08310441000100,3,4744099,MANUTENCAO E REPARACAO DE MAQUINAS E APARELHOS DE REFRIGERACAO E VENTILACAO PARA USO INDUSTRIAL E COMERCIAL,Varejo,COMÉRCIO VAREJISTA
47,12937064000100,0,4755503,"COMERCIO VAREJISTA DE ARTIGOS DE CAMA, MESA E BANHO",Varejo,COMÉRCIO VAREJISTA
47,13183869000160,1,4781400,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS,Varejo,COMÉRCIO VAREJISTA
47,04423867000100,0,4781400,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS,Varejo,COMÉRCIO VAREJISTA
47,02709180000100,0,4763604,COMERCIO VAREJISTA DE ANIMAIS VIVOS E DE ARTIGOS E ALIMENTOS PARA ANIMAIS DE ESTIMACAO,Varejo,COMÉRCIO VAREJISTA
47,12937064000100,1,4759801,"COMERCIO VAREJISTA DE ARTIGOS DE TAPECARIA, CORTINAS E PERSIANAS",Varejo,COMÉRCIO VAREJISTA
47,13183869000160,2,4782201,COMERCIO VAREJISTA DE CALCADOS,Varejo,COMÉRCIO VAREJISTA
47,08310441000100,4,4789099,OUTRAS OBRAS DE ACABAMENTO DA CONSTRUCAO,Varejo,COMÉRCIO VAREJISTA
47,12570229000140,4,4789001,"COMERCIO VAREJISTA DE SUVENIRES, BIJUTERIAS E ARTESANATOS",Varejo,COMÉRCIO VAREJISTA
47,13183869000160,0,4755503,"COMERCIO VAREJISTA DE ARTIGOS DE CAMA, MESA E BANHO",Varejo,COMÉRCIO VAREJISTA
47,08903729000180,1,4724500,"COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  MINIMERCADOS, MERCEARIAS E ARMAZENS",Varejo,COMÉRCIO VAREJISTA
47,14676469000150,1,4782201,COMERCIO VAREJISTA DE CALCADOS,Varejo,COMÉRCIO VAREJISTA
47,07694717000120,1,4723700,"COMERCIO VAREJISTA DE DOCES, BALAS, BOMBONS E SEMELHANTES",Varejo,COMÉRCIO VAREJISTA
47,08917427000160,2,4761003,COMERCIO VAREJISTA DE LIVROS,Varejo,COMÉRCIO VAREJISTA
47,07694717000120,0,4721104,COMERCIO VAREJISTA DE BEBIDAS,Varejo,COMÉRCIO VAREJISTA
47,02832092000100,0,4782202,COMERCIO VAREJISTA DE ARTIGOS DE VIAGEM,Varejo,COMÉRCIO VAREJISTA
47,04811028000160,0,4723700,COMERCIO VAREJISTA DE BEBIDAS,Varejo,COMÉRCIO VAREJISTA
47,01511009000120,0,4789004,COMERCIO VAREJISTA DE ANIMAIS VIVOS E DE ARTIGOS E ALIMENTOS PARA ANIMAIS DE ESTIMACAO,Varejo,COMÉRCIO VAREJISTA
47,09205677000130,2,4756300,FABRICACAO DE MOVEIS COM PREDOMINANCIA DE MADEIRA,Varejo,COMÉRCIO VAREJISTA
47,14557035000130,4,4789099,COMERCIO VAREJISTA DE OUTROS PRODUTOS NAO ESPECIFICADOS ANTERIORMENTE,Varejo,COMÉRCIO VAREJISTA
47,14557035000130,1,4754702,"COMERCIO VAREJISTA DE ARTIGOS DE CAMA, MESA E BANHO",Varejo,COMÉRCIO VAREJISTA
47,12157088000210,0,4772500,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS,Varejo,COMÉRCIO VAREJISTA
47,14557035000130,2,4755503,COMERCIO VAREJISTA DE ARTIGOS DE COLCHOARIA,Varejo,COMÉRCIO VAREJISTA
47,14557035000130,3,4763602,COMERCIO VAREJISTA DE ARTIGOS ESPORTIVOS,Varejo,COMÉRCIO VAREJISTA
47,12157088000210,1,4781400,"COMERCIO VAREJISTA DE COSMETICOS, PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL",Varejo,COMÉRCIO VAREJISTA
47,14492037000350,0,4755502,COMERCIO VAREJISTA DE ARTIGOS DE ARMARINHO,Varejo,COMÉRCIO VAREJISTA
47,15681892000100,1,4789099,COMERCIO VAREJISTA DE OUTROS PRODUTOS NAO ESPECIFICADOS ANTERIORMENTE,Varejo,COMÉRCIO VAREJISTA
47,08277341000110,2,4754701,"FABRICACAO DE MOVEIS DE OUTROS MATERIAIS, EXCETO MADEIRA E METAL",Varejo,COMÉRCIO VAREJISTA
47,12157088000210,2,4789001,"COMERCIO VAREJISTA DE SUVENIRES, BIJUTERIAS E ARTESANATOS",Varejo,COMÉRCIO VAREJISTA
47,22803050000140,2,4772500,COMERCIO VAREJISTA DE PRODUTOS FARMACEUTICOS HOMEOPATICOS,Varejo,COMÉRCIO VAREJISTA
47,13732040000170,3,4782201,"COMERCIO VAREJISTA DE COSMETICOS, PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL",Varejo,COMÉRCIO VAREJISTA
47,22803050000140,1,4771703,"COMERCIO VAREJISTA DE COSMETICOS, PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL",Varejo,COMÉRCIO VAREJISTA
47,22803050000140,0,4771701,ATIVIDADES DE ATENCAO AMBULATORIAL NAO ESPECIFICADAS ANTERIORMENTE,Varejo,COMÉRCIO VAREJISTA
47,31379761000120,0,4729601,TABACARIA,Varejo,COMÉRCIO VAREJISTA
47,13070774000130,1,4721103,"COMERCIO VAREJISTA DE DOCES, BALAS, BOMBONS E SEMELHANTES",Varejo,COMÉRCIO VAREJISTA
47,13070774000130,0,4721102,COMERCIO VAREJISTA DE BEBIDAS,Varejo,COMÉRCIO VAREJISTA
47,13070774000130,2,4721104,COMERCIO VAREJISTA DE LATICINIOS E FRIOS,Varejo,COMÉRCIO VAREJISTA
47,12343576000130,4,4744099,CONSTRUCAO DE EDIFICIOS,Varejo,COMÉRCIO VAREJISTA
47,12343576000130,1,4744001,COMERCIO VAREJISTA DE FERRAGENS E FERRAMENTAS,Varejo,COMÉRCIO VAREJISTA
47,13070774000130,3,4723700,COMERCIO VAREJISTA DE PRODUTOS ALIMENTICIOS EM GERAL OU ESPECIALIZADO EM PRODUTOS ALIMENTICIOS NAO ESPECIFICADOS ANTERIORMENTE,Varejo,COMÉRCIO VAREJISTA
47,12343576000130,2,4744002,COMERCIO VAREJISTA DE MADEIRA E ARTEFATOS,Varejo,COMÉRCIO VAREJISTA
47,12343576000130,3,4744004,COMERCIO VAREJISTA DE MATERIAIS DE CONSTRUCAO EM GERAL,Varejo,COMÉRCIO VAREJISTA
47,15345403000140,1,4752100,COMERCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS E SUPRIMENTOS DE INFORMATICA,Varejo,COMÉRCIO VAREJISTA
47,13732040000170,2,4781400,COMERCIO VAREJISTA DE CALCADOS,Varejo,COMÉRCIO VAREJISTA
47,13442048000100,0,4781400,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS,Varejo,COMÉRCIO VAREJISTA
47,05466207000170,0,4772500,"COMERCIO VAREJISTA DE COSMETICOS, PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL",Varejo,COMÉRCIO VAREJISTA
47,13732040000170,1,4772500,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS,Varejo,COMÉRCIO VAREJISTA
47,13070774000130,4,4729699,PADARIA E CONFEITARIA COM PREDOMINANCIA DE REVENDA,Varejo,COMÉRCIO VAREJISTA
47,02557883000160,0,4789099,COMERCIO VAREJISTA DE OUTROS PRODUTOS NAO ESPECIFICADOS ANTERIORMENTE,Varejo,COMÉRCIO VAREJISTA
47,13732040000170,0,4755503,"COMERCIO VAREJISTA DE ARTIGOS DE CAMA, MESA E BANHO",Varejo,COMÉRCIO VAREJISTA
47,09023894000100,0,4771701,"COMERCIO VAREJISTA DE PRODUTOS FARMACEUTICOS, SEM MANIPULACAO DE FORMULAS",Varejo,COMÉRCIO VAREJISTA
47,16530473000130,2,4756300,COMERCIO VAREJISTA DE ARTIGOS DE ILUMINACAO,Varejo,COMÉRCIO VAREJISTA
47,22833628000100,1,4789099,COMERCIO VAREJISTA DE VIDROS,Varejo,COMÉRCIO VAREJISTA
47,22833628000100,0,4743100,COMERCIO VAREJISTA DE OUTROS PRODUTOS NAO ESPECIFICADOS ANTERIORMENTE,Varejo,COMÉRCIO VAREJISTA
47,12560648000100,0,4781400,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS,Varejo,COMÉRCIO VAREJISTA
47,08864403000190,1,4755502,"COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  MINIMERCADOS, MERCEARIAS E ARMAZENS",Varejo,COMÉRCIO VAREJISTA
47,12360703000100,1,4759899,COMERCIO VAREJISTA DE OUTROS ARTIGOS DE USO PESSOAL E DOMESTICO NAO ESPECIFICADOS ANTERIORMENTE,Varejo,COMÉRCIO VAREJISTA
47,71745020000130,0,4789099,ATIVIDADES DE FRANQUEADAS DO CORREIO NACIONAL,Varejo,COMÉRCIO VAREJISTA
47,05018907000100,0,4763605,"COMERCIO VAREJISTA DE EMBARCACOES E OUTROS VEICULOS RECREATIVOS, PECAS E ACESSORIOS",Varejo,COMÉRCIO VAREJISTA
47,08864403000190,0,4712100,COMERCIO VAREJISTA DE ARTIGOS DE ARMARINHO,Varejo,COMÉRCIO VAREJISTA
47,16530473000130,1,4754703,ATIVIDADES DE ESTETICA E OUTROS SERVICOS DE CUIDADOS COM A BELEZA,Varejo,COMÉRCIO VAREJISTA
47,48546956000110,0,4774100,COMERCIO VAREJISTA DE ARTIGOS DE OPTICA,Varejo,COMÉRCIO VAREJISTA
47,14604709000100,0,4789099,COMERCIO VAREJISTA DE OUTROS PRODUTOS NAO ESPECIFICADOS ANTERIORMENTE,Varejo,COMÉRCIO VAREJISTA
47,00644718000110,0,4781400,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS,Varejo,COMÉRCIO VAREJISTA
47,07409945000100,0,4721102,COMERCIO VAREJISTA DE PRODUTOS ALIMENTICIOS EM GERAL OU ESPECIALIZADO EM PRODUTOS ALIMENTICIOS NAO ESPECIFICADOS ANTERIORMENTE,Varejo,COMÉRCIO VAREJISTA
47,07409945000100,1,4729699,"LANCHONETES, CASAS DE CHA, DE SUCOS E SIMILARES",Varejo,COMÉRCIO VAREJISTA
47,15445302000140,1,4789099,OUTRAS ATIVIDADES DE ENSINO NAO ESPECIFICADAS ANTERIORMENTE,Varejo,COMÉRCIO VAREJISTA
47,97544008000150,0,4713002,"LOJAS DE VARIEDADES, EXCETO LOJAS DE DEPARTAMENTOS OU MAGAZINES",Varejo,COMÉRCIO VAREJISTA
47,13760837000180,0,4781400,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS,Varejo,COMÉRCIO VAREJISTA
47,14264793000160,0,4785799,COMERCIO VAREJISTA DE OUTROS ARTIGOS USADOS,Varejo,COMÉRCIO VAREJISTA
47,12124964000120,2,4789001,"COMERCIO VAREJISTA DE SUVENIRES, BIJUTERIAS E ARTESANATOS",Varejo,COMÉRCIO VAREJISTA
47,12124964000120,1,4782201,COMERCIO VAREJISTA DE CALCADOS,Varejo,COMÉRCIO VAREJISTA
47,08241939000150,0,4781400,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS,Varejo,COMÉRCIO VAREJISTA
47,15681892000100,0,4781400,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS,Varejo,COMÉRCIO VAREJISTA
47,07995036000100,0,4729699,COMERCIO VAREJISTA DE PRODUTOS ALIMENTICIOS EM GERAL OU ESPECIALIZADO EM PRODUTOS ALIMENTICIOS NAO ESPECIFICADOS ANTERIORMENTE,Varejo,COMÉRCIO VAREJISTA
47,14797956000170,1,4789002,COMERCIO VAREJISTA DE PLANTAS E FLORES NATURAIS,Varejo,COMÉRCIO VAREJISTA
47,05442424000120,0,4781400,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS,Varejo,COMÉRCIO VAREJISTA
47,12124964000120,0,4781400,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS,Varejo,COMÉRCIO VAREJISTA
47,63338420000100,0,4712100,"COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  MINIMERCADOS, MERCEARIAS E ARMAZENS",Varejo,COMÉRCIO VAREJISTA
47,00141758000140,1,4712100,FABRICACAO DE PRODUTOS DE PADARIA E CONFEITARIA COM PREDOMINANCIA DE PRODUCAO PROPRIA,Varejo,COMÉRCIO VAREJISTA
47,82455254000240,0,4789099,COMERCIO VAREJISTA DE OUTROS PRODUTOS NAO ESPECIFICADOS ANTERIORMENTE,Varejo,COMÉRCIO VAREJISTA
47,06874032000100,0,4729699,COMERCIO VAREJISTA DE PRODUTOS ALIMENTICIOS EM GERAL OU ESPECIALIZADO EM PRODUTOS ALIMENTICIOS NAO ESPECIFICADOS ANTERIORMENTE,Varejo,COMÉRCIO VAREJISTA
47,14794696000180,1,4721102,"LANCHONETES, CASAS DE CHA, DE SUCOS E SIMILARES",Varejo,COMÉRCIO VAREJISTA
47,37619558000160,0,4731800,COMERCIO VAREJISTA DE COMBUSTIVEIS PARA VEICULOS AUTOMOTORES,Varejo,COMÉRCIO VAREJISTA
47,12360703000100,2,4789099,COMERCIO VAREJISTA DE OUTROS PRODUTOS NAO ESPECIFICADOS ANTERIORMENTE,Varejo,COMÉRCIO VAREJISTA
47,02490988000140,0,4712100,"COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  MINIMERCADOS, MERCEARIAS E ARMAZENS",Varejo,COMÉRCIO VAREJISTA
47,37619558000160,1,4732600,COMERCIO VAREJISTA DE LUBRIFICANTES,Varejo,COMÉRCIO VAREJISTA
47,10628175000100,0,4712100,"COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  MINIMERCADOS, MERCEARIAS E ARMAZENS",Varejo,COMÉRCIO VAREJISTA
47,17033261000100,2,4712100,COMERCIO VAREJISTA DE HORTIFRUTIGRANJEIROS,Varejo,COMÉRCIO VAREJISTA
47,08032172000310,0,4771701,"COMERCIO VAREJISTA DE PRODUTOS FARMACEUTICOS, SEM MANIPULACAO DE FORMULAS",Varejo,COMÉRCIO VAREJISTA
47,14053008000120,0,4781400,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS,Varejo,COMÉRCIO VAREJISTA
47,02983170000240,0,4752100,COMERCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS DE TELEFONIA E COMUNICACAO,Varejo,COMÉRCIO VAREJISTA
47,16346143000190,0,4751200,COMERCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS E SUPRIMENTOS DE INFORMATICA,Varejo,COMÉRCIO VAREJISTA
47,93808863000170,0,4789004,COMERCIO VAREJISTA DE ANIMAIS VIVOS E DE ARTIGOS E ALIMENTOS PARA ANIMAIS DE ESTIMACAO,Varejo,COMÉRCIO VAREJISTA
47,11590229000140,1,4785799,FABRICACAO DE PRODUTOS DIVERSOS NAO ESPECIFICADOS ANTERIORMENTE,Varejo,COMÉRCIO VAREJISTA
47,17033261000100,4,4751200,COMERCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS E SUPRIMENTOS DE INFORMATICA,Varejo,COMÉRCIO VAREJISTA
47,14030430000160,1,4763603,"COMERCIO VAREJISTA DE BICICLETAS E TRICICLOS, PECAS E ACESSORIOS",Varejo,COMÉRCIO VAREJISTA
47,07621349000190,0,4711302,"COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  SUPERMERCADOS",Varejo,COMÉRCIO VAREJISTA
47,07679132000130,1,4785799,"MANUTENCAO E REPARACAO DE MAQUINAS, APARELHOS E MATERIAIS ELETRICOS NAO ESPECIFICADOS ANTERIORMENTE",Varejo,COMÉRCIO VAREJISTA
47,06987484000190,0,4789004,COMERCIO VAREJISTA DE ANIMAIS VIVOS E DE ARTIGOS E ALIMENTOS PARA ANIMAIS DE ESTIMACAO,Varejo,COMÉRCIO VAREJISTA
47,03163182000100,0,4712100,"COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  MINIMERCADOS, MERCEARIAS E ARMAZENS",Varejo,COMÉRCIO VAREJISTA
47,14799040000150,1,4723700,"COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  MINIMERCADOS, MERCEARIAS E ARMAZENS",Varejo,COMÉRCIO VAREJISTA
47,14317832000140,0,4755502,COMERCIO VAREJISTA DE ARTIGOS DE ARMARINHO,Varejo,COMÉRCIO VAREJISTA
47,08813740000230,0,4763602,COMERCIO VAREJISTA DE ARTIGOS ESPORTIVOS,Varejo,COMÉRCIO VAREJISTA
47,17033261000100,3,4724500,"COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  MINIMERCADOS, MERCEARIAS E ARMAZENS",Varejo,COMÉRCIO VAREJISTA
47,01710809000170,0,4761003,"ATIVIDADES AUXILIARES DOS TRANSPORTES AEREOS, EXCETO OPERACAO DOS AEROPORTOS E CAMPOS DE ATERRISSAGEM",Varejo,COMÉRCIO VAREJISTA
47,01710809000170,1,4789005,COMERCIO VAREJISTA DE ARTIGOS DE PAPELARIA,Varejo,COMÉRCIO VAREJISTA
47,10380956000110,1,4789002,COMERCIO VAREJISTA DE PLANTAS E FLORES NATURAIS,Varejo,COMÉRCIO VAREJISTA
47,12510182000120,0,4752100,COMERCIO VAREJISTA DE ARTIGOS DE JOALHERIA,Varejo,COMÉRCIO VAREJISTA
47,14290408000150,1,4789001,FABRICACAO DE PRODUTOS DIVERSOS NAO ESPECIFICADOS ANTERIORMENTE,Varejo,COMÉRCIO VAREJISTA
47,12510182000120,1,4781400,COMERCIO VAREJISTA DE ARTIGOS DE RELOJOARIA,Varejo,COMÉRCIO VAREJISTA
47,10794968000190,1,4742300,INSTALACAO E MANUTENCAO ELETRICA,Varejo,COMÉRCIO VAREJISTA
47,01860876000170,0,4781400,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS,Varejo,COMÉRCIO VAREJISTA
47,12510182000120,2,4782201,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS,Varejo,COMÉRCIO VAREJISTA
47,11956402000180,2,4744099,COMERCIO VAREJISTA DE MATERIAIS DE CONSTRUCAO EM GERAL,Varejo,COMÉRCIO VAREJISTA
47,11956402000180,1,4744002,COMERCIO VAREJISTA DE MADEIRA E ARTEFATOS,Varejo,COMÉRCIO VAREJISTA
47,12107948000120,3,4781400,"CONFECCAO DE ROUPAS PROFISSIONAIS, EXCETO SOB MEDIDA",Varejo,COMÉRCIO VAREJISTA
47,11956402000180,0,4744001,COMERCIO VAREJISTA DE FERRAGENS E FERRAMENTAS,Varejo,COMÉRCIO VAREJISTA
47,12510182000120,3,4783101,COMERCIO VAREJISTA DE CALCADOS,Varejo,COMÉRCIO VAREJISTA
47,14799040000150,0,4712100,COMERCIO VAREJISTA DE BEBIDAS,Varejo,COMÉRCIO VAREJISTA
47,12510182000120,4,4783102,COMERCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS DE TELEFONIA E COMUNICACAO,Varejo,COMÉRCIO VAREJISTA
47,11647269000180,0,4772500,"CABELEIREIROS, MANICURE E PEDICURE",Varejo,COMÉRCIO VAREJISTA
47,14829885000140,0,4712100,BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS,Varejo,COMÉRCIO VAREJISTA
47,13847278000140,3,4722902,"PRESERVACAO DE PEIXES, CRUSTACEOS E MOLUSCOS",Varejo,COMÉRCIO VAREJISTA
47,14179413000190,0,4781400,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS,Varejo,COMÉRCIO VAREJISTA
